year,month,account_id,total_transfer_in,total_transfer_out,saldo_mensal_conta
2020,9,1061430727193944576,5005.54,0.0,23465.11
2020,10,1061430727193944576,2397.94,175.68,25687.37
2020,11,1061430727193944576,4055.41,811.9,28930.88
2020,12,1061430727193944576,3388.28,1600.4,30718.76
2020,1,1061457029533989632,12882.55,5874.38,7008.17
2020,2,1061457029533989632,11379.8,10031.05,8356.92
2020,3,1061457029533989632,18359.03,13418.11,13297.84
2020,4,1061457029533989632,12230.53,5156.61,20371.76
2020,5,1061457029533989632,12551.73,2503.57,30419.92
2020,6,1061457029533989632,8378.56,7653.52,31144.96
2020,7,1061457029533989632,13037.33,2963.64,41218.65
2020,8,1061457029533989632,14507.14,3614.25,52111.54
2020,9,1061457029533989632,9001.49,4713.61,56399.42
2020,10,1061457029533989632,12743.07,3888.63,65253.86
2020,11,1061457029533989632,24777.63,3758.48,86273.01
2020,12,1061457029533989632,14570.12,8334.94,92508.19
2020,1,1061792568125970816,9745.77,1465.92,8279.85
2020,2,1061792568125970816,12413.22,1308.93,19384.14
2020,3,1061792568125970816,7409.22,363.07,26430.29
2020,4,1061792568125970816,7329.28,2309.47,31450.1
2020,5,1061792568125970816,5419.6,4883.94,31985.76
2020,6,1061792568125970816,7888.52,801.53,39072.75
2020,7,1061792568125970816,6220.76,1397.78,43895.73
2020,8,1061792568125970816,6352.89,0.0,50248.62
2020,9,1061792568125970816,6819.15,1390.82,55676.95
2020,10,1061792568125970816,3283.09,2809.68,56150.36
2020,11,1061792568125970816,4602.0,816.39,59935.97
2020,12,1061792568125970816,3613.13,0.0,63549.1
2020,1,1062390871108425984,8457.93,4908.68,3549.25
2020,2,1062390871108425984,15060.02,4770.48,13838.79
2020,3,1062390871108425984,14587.21,4353.19,24072.81
2020,4,1062390871108425984,15180.87,0.0,39253.68
2020,5,1062390871108425984,12729.54,2010.59,49972.63
2020,6,1062390871108425984,13683.11,3762.13,59893.61
2020,7,1062390871108425984,16036.63,10654.87,65275.37
2020,8,1062390871108425984,14075.11,2454.48,76896.0
2020,9,1062390871108425984,18918.7,7205.2,88609.5
2020,10,1062390871108425984,11462.89,5548.6,94523.79
2020,11,1062390871108425984,12672.76,6027.08,101169.47
2020,12,1062390871108425984,14984.38,8336.53,107817.32
2020,1,1063514356493041152,16198.1,6029.45,10168.65
2020,2,1063514356493041152,4767.94,2989.79,11946.8
2020,3,1063514356493041152,15827.71,1885.58,25888.93
2020,4,1063514356493041152,11419.08,2918.0,34390.01
2020,5,1063514356493041152,12784.11,2747.51,44426.61
2020,6,1063514356493041152,13125.26,11820.37,45731.5
2020,7,1063514356493041152,18012.27,4779.62,58964.15
2020,8,1063514356493041152,9402.42,2053.14,66313.43
2020,9,1063514356493041152,19529.43,8871.08,76971.78
2020,10,1063514356493041152,20117.93,769.52,96320.19
2020,11,1063514356493041152,14653.13,9225.56,101747.76
2020,12,1063514356493041152,7085.71,1855.57,106977.9
2020,1,1063907149639035008,10765.41,4161.67,6603.74
2020,2,1063907149639035008,20202.09,6730.41,20075.42
2020,3,1063907149639035008,9362.84,3267.73,26170.53
2020,4,1063907149639035008,14791.8,5733.89,35228.44
2020,5,1063907149639035008,11185.91,4166.26,42248.09
2020,6,1063907149639035008,19483.38,4572.36,57159.11
2020,7,1063907149639035008,16209.06,10726.66,62641.51
2020,8,1063907149639035008,15564.68,5701.51,72504.68
2020,9,1063907149639035008,16202.92,2970.9,85736.7
2020,10,1063907149639035008,13077.76,4191.1,94623.36
2020,11,1063907149639035008,13520.63,10017.82,98126.17
2020,12,1063907149639035008,8327.53,4761.92,101691.78
2020,1,1064165159294545920,17159.64,2044.27,15115.37
2020,2,1064165159294545920,8644.38,3300.57,20459.18
2020,3,1064165159294545920,17985.6,7073.12,31371.66
2020,4,1064165159294545920,8687.91,7419.79,32639.78
2020,5,1064165159294545920,8954.33,5254.68,36339.43
2020,6,1064165159294545920,9832.16,3724.75,42446.84
2020,7,1064165159294545920,6613.97,4933.91,44126.9
2020,8,1064165159294545920,9500.22,2216.48,51410.64
2020,9,1064165159294545920,12086.62,5059.87,58437.39
2020,10,1064165159294545920,9507.11,11176.76,56767.74
2020,11,1064165159294545920,11244.48,3920.43,64091.79
2020,12,1064165159294545920,12341.07,9377.31,67055.55
2020,1,1064716011024561408,13021.65,8561.37,4460.28
2020,2,1064716011024561408,9148.44,3221.23,10387.49
2020,3,1064716011024561408,7227.25,8347.73,9267.01
2020,4,1064716011024561408,10804.03,10526.69,9544.35
2020,5,1064716011024561408,15649.84,5942.44,19251.75
2020,6,1064716011024561408,10638.81,6484.15,23406.41
2020,7,1064716011024561408,10903.46,5479.35,28830.52
2020,8,1064716011024561408,8304.54,2160.9,34974.16
2020,9,1064716011024561408,18260.23,5368.75,47865.64
2020,10,1064716011024561408,19508.22,3925.51,63448.35
2020,11,1064716011024561408,18697.57,5328.91,76817.01
2020,12,1064716011024561408,13795.99,1484.99,89128.01
2020,1,1065363251074757504,2721.2,0.0,2721.2
2020,2,1065363251074757504,4058.9,1092.61,5687.49
2020,3,1065363251074757504,1222.67,658.8,6251.36
2020,4,1065363251074757504,1191.84,988.53,6454.67
2020,5,1065363251074757504,0.0,733.32,5721.35
2020,6,1065363251074757504,4088.24,0.0,9809.59
2020,7,1065363251074757504,792.04,0.0,10601.63
2020,8,1065363251074757504,3204.07,2792.09,11013.61
2020,9,1065363251074757504,4331.97,1168.45,14177.13
2020,10,1065363251074757504,1216.59,2613.16,12780.56
2020,11,1065363251074757504,1552.93,2601.67,11731.82
2020,12,1065363251074757504,2957.33,0.0,14689.15
2020,12,1065387455151117824,0.0,1218.13,-1218.13
2020,1,1066275446211707008,3529.53,1551.25,1978.28
2020,2,1066275446211707008,7169.03,3177.51,5969.8
2020,3,1066275446211707008,3783.59,3035.18,6718.21
2020,4,1066275446211707008,5065.36,4420.16,7363.41
2020,5,1066275446211707008,8810.65,6138.79,10035.27
2020,6,1066275446211707008,3980.0,2900.21,11115.06
2020,7,1066275446211707008,6734.78,390.88,17458.96
2020,8,1066275446211707008,5448.35,4264.09,18643.22
2020,9,1066275446211707008,6064.76,4747.59,19960.39
2020,10,1066275446211707008,12744.79,3278.12,29427.06
2020,11,1066275446211707008,4370.45,1285.02,32512.49
2020,12,1066275446211707008,1833.41,5340.23,29005.67
2020,1,1066548553786911104,17775.24,5975.0,11800.24
2020,2,1066548553786911104,16750.41,5740.46,22810.19
2020,3,1066548553786911104,11366.68,7253.5,26923.37
2020,4,1066548553786911104,10192.63,8294.75,28821.25
2020,5,1066548553786911104,21481.57,2174.8,48128.02
2020,6,1066548553786911104,15129.59,7723.47,55534.14
2020,7,1066548553786911104,6899.74,78.66,62355.22
2020,8,1066548553786911104,12533.79,8284.18,66604.83
2020,9,1066548553786911104,11704.33,9663.0,68646.16
2020,10,1066548553786911104,13076.63,1830.05,79892.74
2020,11,1066548553786911104,11640.79,8839.8,82693.73
2020,12,1066548553786911104,21039.56,6154.11,97579.18
2020,1,1067317372685116416,5315.02,5986.48,-671.46
2020,2,1067317372685116416,8397.87,9951.67,-2225.26
2020,3,1067317372685116416,11961.43,2091.68,7644.49
2020,4,1067317372685116416,6333.1,3171.91,10805.68
2020,5,1067317372685116416,15092.92,4149.18,21749.42
2020,6,1067317372685116416,10492.79,4658.15,27584.06
2020,7,1067317372685116416,7896.36,3372.09,32108.33
2020,8,1067317372685116416,6816.03,2775.6,36148.76
2020,9,1067317372685116416,14884.57,7664.4,43368.93
2020,10,1067317372685116416,12721.65,7563.12,48527.46
2020,11,1067317372685116416,7663.06,0.0,56190.52
2020,12,1067317372685116416,12290.41,3249.44,65231.49
2020,1,1067338133371935744,4974.63,47.6,4927.03
2020,2,1067338133371935744,2764.87,0.0,7691.9
2020,3,1067338133371935744,4263.78,1653.76,10301.92
2020,4,1067338133371935744,1792.53,2729.93,9364.52
2020,5,1067338133371935744,4563.26,1543.88,12383.9
2020,6,1067338133371935744,1241.67,0.0,13625.57
2020,7,1067338133371935744,1250.45,0.0,14876.02
2020,8,1067338133371935744,534.26,1041.8,14368.48
2020,9,1067338133371935744,897.91,0.0,15266.39
2020,10,1067338133371935744,3423.64,0.0,18690.03
2020,11,1067338133371935744,2127.53,1642.62,19174.94
2020,12,1067338133371935744,2584.87,2009.1,19750.71
2020,1,1067451128937162368,443.43,0.0,443.43
2020,4,1067451128937162368,927.3,0.0,1370.73
2020,6,1067451128937162368,794.4,782.63,1382.5
2020,7,1067451128937162368,1691.5,1836.88,1237.12
2020,8,1067451128937162368,0.0,1979.14,-742.02
2020,9,1067451128937162368,1954.04,0.0,1212.02
2020,10,1067451128937162368,895.97,0.0,2107.99
2020,11,1067451128937162368,1935.17,0.0,4043.16
2020,12,1067451128937162368,0.0,466.84,3576.32
2020,1,1067644369575330048,12432.95,5380.56,7052.39
2020,2,1067644369575330048,9187.03,3656.41,12583.01
2020,3,1067644369575330048,11812.38,8044.24,16351.15
2020,4,1067644369575330048,12570.28,4743.99,24177.44
2020,5,1067644369575330048,14009.82,2310.07,35877.19
2020,6,1067644369575330048,11167.47,5305.41,41739.25
2020,7,1067644369575330048,13559.17,3936.14,51362.28
2020,8,1067644369575330048,10489.95,0.0,61852.23
2020,9,1067644369575330048,4614.12,3784.91,62681.44
2020,10,1067644369575330048,14822.31,1434.91,76068.84
2020,11,1067644369575330048,11308.62,5661.94,81715.52
2020,12,1067644369575330048,13948.34,1538.78,94125.08
2020,1,1072920082928597760,9909.79,3712.36,6197.43
2020,2,1072920082928597760,1346.79,9821.53,-2277.31
2020,3,1072920082928597760,6828.67,1752.11,2799.25
2020,4,1072920082928597760,9257.17,2525.45,9530.97
2020,5,1072920082928597760,9271.93,2573.75,16229.15
2020,6,1072920082928597760,11986.94,0.0,28216.09
2020,7,1072920082928597760,8602.85,3095.21,33723.73
2020,8,1072920082928597760,12087.23,1219.26,44591.7
2020,9,1072920082928597760,5221.85,5540.88,44272.67
2020,10,1072920082928597760,7956.22,1413.06,50815.83
2020,11,1072920082928597760,8363.01,4397.26,54781.58
2020,12,1072920082928597760,8444.81,8535.36,54691.03
2020,1,1073933709976252928,0.0,101.25,-101.25
2020,2,1073933709976252928,2172.15,1288.17,782.73
2020,3,1073933709976252928,1739.06,0.0,2521.79
2020,4,1073933709976252928,3975.27,784.42,5712.64
2020,5,1073933709976252928,1829.6,0.0,7542.24
2020,6,1073933709976252928,0.0,480.69,7061.55
2020,7,1073933709976252928,1146.64,0.0,8208.19
2020,8,1073933709976252928,5145.67,0.0,13353.86
2020,9,1073933709976252928,5467.41,1069.17,17752.1
2020,10,1073933709976252928,7171.39,550.25,24373.24
2020,11,1073933709976252928,1753.57,0.0,26126.81
2020,12,1073933709976252928,3918.28,2653.23,27391.86
2020,1,1074185498588666624,9032.75,2482.76,6549.99
2020,2,1074185498588666624,10190.69,722.72,16017.96
2020,3,1074185498588666624,5546.8,762.7,20802.06
2020,4,1074185498588666624,6333.05,1596.73,25538.38
2020,5,1074185498588666624,5056.72,3940.2,26654.9
2020,6,1074185498588666624,9004.54,3061.79,32597.65
2020,7,1074185498588666624,4136.65,4108.14,32626.16
2020,8,1074185498588666624,4017.7,0.0,36643.86
2020,9,1074185498588666624,4856.34,5674.93,35825.27
2020,10,1074185498588666624,7215.21,4333.08,38707.4
2020,11,1074185498588666624,4651.12,869.59,42488.93
2020,12,1074185498588666624,9503.91,3564.16,48428.68
2020,1,1075052391309189760,532.01,0.0,532.01
2020,2,1075052391309189760,1148.24,0.0,1680.25
2020,3,1075052391309189760,1593.47,0.0,3273.72
2020,4,1075052391309189760,1832.73,0.0,5106.45
2020,5,1075052391309189760,3994.84,367.94,8733.35
2020,6,1075052391309189760,4608.44,0.0,13341.79
2020,7,1075052391309189760,669.63,0.0,14011.42
2020,8,1075052391309189760,994.6,0.0,15006.02
2020,9,1075052391309189760,2689.37,619.31,17076.08
2020,10,1075052391309189760,951.47,1248.45,16779.1
2020,11,1075052391309189760,4979.43,1402.86,20355.67
2020,12,1075052391309189760,2721.12,0.0,23076.79
2020,1,1075368279247536768,2374.61,0.0,2374.61
2020,2,1075368279247536768,2424.55,0.0,4799.16
2020,3,1075368279247536768,1743.33,0.0,6542.49
2020,4,1075368279247536768,0.0,1597.76,4944.73
2020,5,1075368279247536768,2672.77,0.0,7617.5
2020,6,1075368279247536768,688.1,1108.89,7196.71
2020,7,1075368279247536768,1499.39,0.0,8696.1
2020,8,1075368279247536768,3253.81,845.07,11104.84
2020,10,1075368279247536768,984.85,791.37,11298.32
2020,11,1075368279247536768,1864.65,76.38,13086.59
2020,12,1075368279247536768,3593.49,0.0,16680.08
2020,1,1075509213807209472,13846.76,4598.06,9248.7
2020,2,1075509213807209472,13816.42,7957.28,15107.84
2020,3,1075509213807209472,23900.91,8810.34,30198.41
2020,4,1075509213807209472,10398.71,5606.58,34990.54
2020,5,1075509213807209472,10964.09,5460.63,40494.0
2020,6,1075509213807209472,7407.19,7590.81,40310.38
2020,7,1075509213807209472,10432.0,6177.57,44564.81
2020,8,1075509213807209472,20168.34,6459.21,58273.94
2020,9,1075509213807209472,15495.82,6103.15,67666.61
2020,10,1075509213807209472,13629.52,5804.79,75491.34
2020,11,1075509213807209472,18039.04,7536.62,85993.76
2020,12,1075509213807209472,3653.72,4986.57,84660.91
2020,1,1075643888435905664,11253.44,6467.8,4785.64
2020,2,1075643888435905664,2825.47,746.08,6865.03
2020,3,1075643888435905664,11762.68,5143.91,13483.8
2020,4,1075643888435905664,8075.8,125.34,21434.26
2020,5,1075643888435905664,9440.6,5502.22,25372.64
2020,6,1075643888435905664,4396.01,5645.51,24123.14
2020,7,1075643888435905664,7178.22,2955.51,28345.85
2020,8,1075643888435905664,5536.24,119.47,33762.62
2020,9,1075643888435905664,5412.55,2280.13,36895.04
2020,10,1075643888435905664,7042.54,2017.48,41920.1
2020,11,1075643888435905664,1788.05,4207.15,39501.0
2020,12,1075643888435905664,4658.42,2241.08,41918.34
2020,1,1075912907109001472,9102.12,9277.01,-174.89
2020,2,1075912907109001472,10669.57,5166.44,5328.24
2020,3,1075912907109001472,14133.28,2873.37,16588.15
2020,4,1075912907109001472,13961.82,4296.52,26253.45
2020,5,1075912907109001472,19422.28,6041.94,39633.79
2020,6,1075912907109001472,8021.02,3128.42,44526.39
2020,7,1075912907109001472,10602.79,6943.04,48186.14
2020,8,1075912907109001472,7573.56,6557.69,49202.01
2020,9,1075912907109001472,15899.82,10992.99,54108.84
2020,10,1075912907109001472,10775.91,1706.88,63177.87
2020,11,1075912907109001472,12900.1,1550.72,74527.25
2020,12,1075912907109001472,15813.86,8964.69,81376.42
2020,1,1076457739458093056,14735.11,6242.97,8492.14
2020,2,1076457739458093056,11355.46,12508.62,7338.98
2020,3,1076457739458093056,14693.81,4216.99,17815.8
2020,4,1076457739458093056,12223.85,2813.73,27225.92
2020,5,1076457739458093056,10177.14,5920.85,31482.21
2020,6,1076457739458093056,13192.19,3048.89,41625.51
2020,7,1076457739458093056,13553.28,0.0,55178.79
2020,8,1076457739458093056,4279.3,803.0,58655.09
2020,9,1076457739458093056,17873.26,4470.91,72057.44
2020,10,1076457739458093056,9143.43,6068.42,75132.45
2020,11,1076457739458093056,17190.42,3829.34,88493.53
2020,12,1076457739458093056,9437.82,4485.47,93445.88
2020,1,1076463795414608256,0.0,1782.73,-1782.73
2020,2,1076463795414608256,1636.76,1100.25,-1246.22
2020,3,1076463795414608256,0.0,655.68,-1901.9
2020,4,1076463795414608256,0.0,797.33,-2699.23
2020,5,1076463795414608256,0.0,1989.14,-4688.37
2020,7,1076463795414608256,2841.96,0.0,-1846.41
2020,8,1076463795414608256,0.0,928.5,-2774.91
2020,9,1076463795414608256,73.32,0.0,-2701.59
2020,11,1076463795414608256,1458.19,0.0,-1243.4
2020,1,1077622556813248384,1339.94,730.55,609.39
2020,2,1077622556813248384,2108.68,462.59,2255.48
2020,3,1077622556813248384,969.59,903.82,2321.25
2020,4,1077622556813248384,1770.89,1219.63,2872.51
2020,5,1077622556813248384,3549.68,618.06,5804.13
2020,7,1077622556813248384,486.58,0.0,6290.71
2020,8,1077622556813248384,2446.56,0.0,8737.27
2020,9,1077622556813248384,2467.21,0.0,11204.48
2020,10,1077622556813248384,786.65,0.0,11991.13
2020,11,1077622556813248384,128.34,0.0,12119.47
2020,12,1077622556813248384,4019.48,116.26,16022.69
2020,1,1077890747271987200,3626.15,3567.69,58.46
2020,2,1077890747271987200,7223.22,552.61,6729.07
2020,3,1077890747271987200,632.52,4462.6,2898.99
2020,4,1077890747271987200,4754.58,4444.5,3209.07
2020,5,1077890747271987200,5534.99,4878.56,3865.5
2020,6,1077890747271987200,5926.09,4366.05,5425.54
2020,7,1077890747271987200,7669.08,4429.28,8665.34
2020,8,1077890747271987200,7132.84,5281.53,10516.65
2020,9,1077890747271987200,9030.46,384.52,19162.59
2020,10,1077890747271987200,3681.86,3447.09,19397.36
2020,11,1077890747271987200,4947.02,3790.52,20553.86
2020,12,1077890747271987200,6938.88,709.23,26783.51
2020,1,1078545283318508800,2875.96,1664.1,1211.86
2020,2,1078545283318508800,7671.66,760.6,8122.92
2020,3,1078545283318508800,118.44,1352.28,6889.08
2020,4,1078545283318508800,6572.67,0.0,13461.75
2020,5,1078545283318508800,4473.4,5249.54,12685.61
2020,6,1078545283318508800,0.0,2077.55,10608.06
2020,7,1078545283318508800,6379.47,2302.14,14685.39
2020,8,1078545283318508800,2031.09,1074.25,15642.23
2020,9,1078545283318508800,2813.34,0.0,18455.57
2020,10,1078545283318508800,268.41,1301.38,17422.6
2020,11,1078545283318508800,3014.0,1995.24,18441.36
2020,12,1078545283318508800,2593.75,3766.76,17268.35
2020,1,1078958556220196992,1827.32,2040.74,-213.42
2020,2,1078958556220196992,6468.19,1508.05,4746.72
2020,3,1078958556220196992,2383.98,1764.0,5366.7
2020,4,1078958556220196992,1441.67,3310.42,3497.95
2020,5,1078958556220196992,4193.26,2217.24,5473.97
2020,6,1078958556220196992,8023.43,1800.33,11697.07
2020,7,1078958556220196992,4852.81,2039.29,14510.59
2020,8,1078958556220196992,2520.65,0.0,17031.24
2020,9,1078958556220196992,2952.38,1118.2,18865.42
2020,10,1078958556220196992,2482.82,682.06,20666.18
2020,11,1078958556220196992,496.56,1799.65,19363.09
2020,12,1078958556220196992,2479.03,832.66,21009.46
2020,1,1079385170143945344,10750.1,5429.38,5320.72
2020,2,1079385170143945344,9289.61,6842.2,7768.13
2020,3,1079385170143945344,7540.01,4445.51,10862.63
2020,4,1079385170143945344,7167.46,611.15,17418.94
2020,5,1079385170143945344,9948.01,4332.3,23034.65
2020,6,1079385170143945344,3243.23,0.0,26277.88
2020,7,1079385170143945344,7059.75,862.2,32475.43
2020,8,1079385170143945344,3573.72,5050.23,30998.92
2020,9,1079385170143945344,2132.25,0.0,33131.17
2020,10,1079385170143945344,6080.72,1022.06,38189.83
2020,11,1079385170143945344,7011.35,0.0,45201.18
2020,12,1079385170143945344,4913.7,3004.63,47110.25
2020,1,1079892854982548736,13144.49,397.18,12747.31
2020,2,1079892854982548736,6500.93,5083.39,14164.85
2020,3,1079892854982548736,4567.76,3674.01,15058.6
2020,4,1079892854982548736,3145.71,4872.23,13332.08
2020,5,1079892854982548736,9299.91,1995.18,20636.81
2020,6,1079892854982548736,11126.12,4357.46,27405.47
2020,7,1079892854982548736,6698.09,894.9,33208.66
2020,8,1079892854982548736,10773.8,1877.24,42105.22
2020,9,1079892854982548736,7854.37,1647.92,48311.67
2020,10,1079892854982548736,6333.59,3692.11,50953.15
2020,11,1079892854982548736,17113.46,5309.26,62757.35
2020,12,1079892854982548736,7701.08,1772.24,68686.19
2020,1,1080694650553160064,6764.99,0.0,6764.99
2020,2,1080694650553160064,2430.2,1319.0,7876.19
2020,3,1080694650553160064,1961.28,1107.33,8730.14
2020,4,1080694650553160064,0.0,633.43,8096.71
2020,5,1080694650553160064,297.02,914.89,7478.84
2020,6,1080694650553160064,3308.95,0.0,10787.79
2020,7,1080694650553160064,3861.11,0.0,14648.9
2020,8,1080694650553160064,1280.19,1509.41,14419.68
2020,9,1080694650553160064,4796.18,1037.65,18178.21
2020,10,1080694650553160064,2838.87,0.0,21017.08
2020,11,1080694650553160064,3465.85,5686.74,18796.19
2020,1,1084369717655491072,8404.72,3688.24,4716.48
2020,2,1084369717655491072,10960.96,3307.35,12370.09
2020,3,1084369717655491072,6884.9,5276.97,13978.02
2020,4,1084369717655491072,9752.08,3742.55,19987.55
2020,5,1084369717655491072,9165.58,5509.16,23643.97
2020,6,1084369717655491072,7918.4,4374.71,27187.66
2020,7,1084369717655491072,4742.01,3975.78,27953.89
2020,8,1084369717655491072,4982.66,3105.89,29830.66
2020,9,1084369717655491072,11582.77,1233.57,40179.86
2020,10,1084369717655491072,10078.45,6114.53,44143.78
2020,11,1084369717655491072,10758.59,4299.74,50602.63
2020,12,1084369717655491072,10352.02,4723.27,56231.38
2020,2,1084635916492792960,0.0,810.76,-810.76
2020,3,1084635916492792960,4714.16,1313.75,2589.65
2020,4,1084635916492792960,1913.87,786.46,3717.06
2020,5,1084635916492792960,1073.46,0.0,4790.52
2020,6,1084635916492792960,1424.34,0.0,6214.86
2020,7,1084635916492792960,0.0,1654.7,4560.16
2020,10,1084635916492792960,0.0,1068.99,3491.17
2020,11,1084635916492792960,1261.94,254.29,4498.82
2020,12,1084635916492792960,1385.61,0.0,5884.43
2020,1,1084921943459732352,2260.04,6788.46,-4528.42
2020,2,1084921943459732352,3238.71,3419.93,-4709.64
2020,3,1084921943459732352,14836.86,1837.05,8290.17
2020,4,1084921943459732352,11381.32,1654.6,18016.89
2020,5,1084921943459732352,5821.72,1819.95,22018.66
2020,6,1084921943459732352,6561.37,4258.11,24321.92
2020,7,1084921943459732352,3050.04,4232.02,23139.94
2020,8,1084921943459732352,12611.58,4440.9,31310.62
2020,9,1084921943459732352,8993.7,4821.27,35483.05
2020,10,1084921943459732352,8753.69,6551.02,37685.72
2020,11,1084921943459732352,5859.79,4142.88,39402.63
2020,12,1084921943459732352,7491.53,5347.43,41546.73
2020,1,1085425712044859008,0.0,2510.19,-2510.19
2020,2,1085425712044859008,2727.13,0.0,216.94
2020,3,1085425712044859008,2427.48,0.0,2644.42
2020,4,1085425712044859008,792.86,0.0,3437.28
2020,6,1085425712044859008,1596.98,0.0,5034.26
2020,7,1085425712044859008,0.0,372.73,4661.53
2020,12,1085425712044859008,0.0,3091.97,1569.56
2020,1,1086339880470091264,6669.34,4688.99,1980.35
2020,2,1086339880470091264,13851.25,5959.41,9872.19
2020,3,1086339880470091264,13383.39,7245.48,16010.1
2020,4,1086339880470091264,9860.99,4097.62,21773.47
2020,5,1086339880470091264,7443.51,3280.54,25936.44
2020,6,1086339880470091264,7302.71,5442.88,27796.27
2020,7,1086339880470091264,12539.68,4814.98,35520.97
2020,8,1086339880470091264,11196.63,2981.85,43735.75
2020,9,1086339880470091264,11992.74,5065.23,50663.26
2020,10,1086339880470091264,12971.46,4782.48,58852.24
2020,11,1086339880470091264,10956.66,935.89,68873.01
2020,12,1086339880470091264,9312.17,13855.22,64329.96
2020,1,1087499930830348416,980.01,0.0,980.01
2020,2,1087499930830348416,273.15,1170.2,82.96
2020,3,1087499930830348416,1073.82,0.0,1156.78
2020,5,1087499930830348416,663.93,0.0,1820.71
2020,7,1087499930830348416,0.0,1840.94,-20.23
2020,8,1087499930830348416,0.0,1608.43,-1628.66
2020,9,1087499930830348416,241.06,0.0,-1387.6
2020,10,1087499930830348416,0.0,1697.34,-3084.94
2020,11,1087499930830348416,725.29,0.0,-2359.65
2020,12,1087499930830348416,810.92,0.0,-1548.73
2020,1,1087607587566312448,8891.75,6044.28,2847.47
2020,2,1087607587566312448,10079.03,1626.98,11299.52
2020,3,1087607587566312448,16648.93,876.82,27071.63
2020,4,1087607587566312448,13076.77,0.0,40148.4
2020,5,1087607587566312448,8658.12,7282.35,41524.17
2020,6,1087607587566312448,7641.4,4226.96,44938.61
2020,7,1087607587566312448,8823.43,5245.2,48516.84
2020,8,1087607587566312448,6936.41,8475.95,46977.3
2020,9,1087607587566312448,2129.24,0.0,49106.54
2020,10,1087607587566312448,5922.74,5394.85,49634.43
2020,11,1087607587566312448,11564.9,2683.47,58515.86
2020,12,1087607587566312448,8423.09,3676.3,63262.65
2020,1,1087879594505094016,6903.65,5692.69,1210.96
2020,2,1087879594505094016,6391.59,1047.58,6554.97
2020,3,1087879594505094016,10345.78,6507.12,10393.63
2020,4,1087879594505094016,13927.37,2338.49,21982.51
2020,5,1087879594505094016,4945.81,6763.12,20165.2
2020,6,1087879594505094016,8843.14,5611.74,23396.6
2020,7,1087879594505094016,9872.24,4838.41,28430.43
2020,8,1087879594505094016,8989.4,4851.67,32568.16
2020,9,1087879594505094016,8377.71,2354.77,38591.1
2020,10,1087879594505094016,10076.46,2158.11,46509.45
2020,11,1087879594505094016,5867.45,2221.86,50155.04
2020,12,1087879594505094016,5030.13,4881.61,50303.56
2020,1,1088244011142627968,5680.18,454.63,5225.55
2020,2,1088244011142627968,6990.62,472.39,11743.78
2020,3,1088244011142627968,6034.58,4724.5,13053.86
2020,4,1088244011142627968,4105.84,1268.64,15891.06
2020,5,1088244011142627968,6897.19,5041.25,17747.0
2020,6,1088244011142627968,10143.21,4118.27,23771.94
2020,7,1088244011142627968,4609.01,402.81,27978.14
2020,8,1088244011142627968,6116.2,2898.73,31195.61
2020,9,1088244011142627968,1533.25,0.0,32728.86
2020,10,1088244011142627968,4223.77,1847.08,35105.55
2020,11,1088244011142627968,7485.47,4740.78,37850.24
2020,12,1088244011142627968,5572.18,1876.11,41546.31
2020,1,1088985284628109184,7355.23,3182.99,4172.24
2020,2,1088985284628109184,3277.35,1783.93,5665.66
2020,3,1088985284628109184,2470.7,677.8,7458.56
2020,4,1088985284628109184,3052.15,1346.18,9164.53
2020,5,1088985284628109184,4525.01,2037.5,11652.04
2020,6,1088985284628109184,6114.72,2575.3,15191.46
2020,7,1088985284628109184,9705.24,2419.97,22476.73
2020,8,1088985284628109184,6318.54,3948.93,24846.34
2020,9,1088985284628109184,2353.01,1481.02,25718.33
2020,10,1088985284628109184,2903.37,2448.05,26173.65
2020,11,1088985284628109184,2073.58,3456.08,24791.15
2020,12,1088985284628109184,3838.2,1533.45,27095.9
2020,1,1089093227926990976,14177.3,2278.06,11899.24
2020,2,1089093227926990976,9974.61,6702.94,15170.91
2020,3,1089093227926990976,11439.31,6877.68,19732.54
2020,4,1089093227926990976,9879.11,4751.76,24859.89
2020,5,1089093227926990976,19161.56,11760.52,32260.93
2020,6,1089093227926990976,20147.56,2433.92,49974.57
2020,7,1089093227926990976,11061.15,6413.84,54621.88
2020,8,1089093227926990976,9063.17,6302.43,57382.62
2020,9,1089093227926990976,16559.03,2659.73,71281.92
2020,10,1089093227926990976,8498.76,5781.21,73999.47
2020,11,1089093227926990976,18380.66,4079.62,88300.51
2020,12,1089093227926990976,6922.96,4860.28,90363.19
2020,1,1091348883532169728,15767.53,7165.3,8602.23
2020,2,1091348883532169728,8522.43,1495.56,15629.1
2020,3,1091348883532169728,5574.78,2046.38,19157.5
2020,4,1091348883532169728,4501.06,1953.64,21704.92
2020,5,1091348883532169728,8460.97,1117.96,29047.93
2020,6,1091348883532169728,16794.11,5382.45,40459.59
2020,7,1091348883532169728,7066.23,3129.64,44396.18
2020,8,1091348883532169728,10085.88,4517.57,49964.49
2020,9,1091348883532169728,9077.6,7841.82,51200.27
2020,10,1091348883532169728,4080.16,3258.53,52021.9
2020,11,1091348883532169728,9398.03,2209.94,59209.99
2020,12,1091348883532169728,13418.46,6414.32,66214.13
2020,1,1091847170404921088,6267.5,1464.71,4802.79
2020,2,1091847170404921088,17392.75,5779.07,16416.47
2020,3,1091847170404921088,13426.68,1427.74,28415.41
